"","gene","logFC","logCPM","LR","PValue","FDR"
"7478","USP1",0.637014063252559,6.04029421829989,0.455054036431111,0.499944593315283,0.694207534378113
"7479","ROPN1L",0.931442290090371,5.68518408362119,0.454940889435751,0.499997895764051,0.694207534378113
"7480","MLYCD",-1.15338591868352,5.51551508430771,0.454248996292427,0.500324049830829,0.694567504471034
"7481","FKBP9",0.632841247755229,6.03704441696342,0.454011232876896,0.500436213407427,0.694623529451093
"7482","CKB",-0.314379188004876,8.7107593425966,0.453879885577827,0.500498194082538,0.694623529451093
"7483","BCORL1",-0.818942978881188,5.97926636492652,0.453083208026867,0.500874412997462,0.69505277356216
"7484","VASN",-0.884553690074479,5.77840923778947,0.452870809707115,0.500974796041034,0.695099182534753
"7485","LONP1",0.615410650583596,6.32371428115255,0.452555310571952,0.501123969425878,0.695182008709625
"7486","TRMT10C",-0.665353425703383,6.08946979594444,0.452347854164408,0.501222099528796,0.695182008709625
"7487","CHRM2",-1.14923288933665,5.4864685328236,0.452319882356257,0.501235333128752,0.695182008709625
"7488","ZNF276",-0.652027298004819,6.40108277310179,0.451586873964436,0.501582334997637,0.695489232938125
"7489","SEC24D",0.536034091329268,6.04954146289864,0.451569003585978,0.501590799833746,0.695489232938125
"7490","PPP1R10",-0.465853709493874,6.8354169248205,0.450845302139006,0.501933806987936,0.695871916123195
"7491","SAMHD1",-0.570098530965808,6.56749062157963,0.449714762124351,0.502470440401384,0.696522901231875
"7492","RBP1",0.68806138518227,5.8975422093776,0.448627555277049,0.502987428022553,0.697146483260302
"7493","SPRYD4",-0.841132731333122,5.94074651443952,0.44815057305408,0.503214528645719,0.697368165682257
"7494","MDC1",-0.828780367410976,6.01387465528465,0.447532106191665,0.503509253617485,0.697596488992233
"7495","RITA1",0.760727261156758,5.76949170964735,0.447522896696504,0.503513644548997,0.697596488992233
"7496","DPH2",-1.13910376247101,5.61351483311501,0.44672017690845,0.503896619255298,0.697983924809939
"7497","CDC37",-0.494308557817367,6.85871164438474,0.44651333546407,0.503995383222998,0.697983924809939
"7498","MYH7B",-1.13877234179436,5.54231274713543,0.446435653269578,0.504032483958594,0.697983924809939
"7499","SLC4A2",0.934678192601762,5.58621315583319,0.446373527556753,0.504062158334912,0.697983924809939
"7500","OAS3",-1.13833954047714,5.46791886359177,0.446065072709329,0.504209536182363,0.698094909829021
"7501","LRRC27",-0.633915805185317,6.56968134056373,0.445388090690312,0.504533252564034,0.698449979286086
"7502","UTP6",-0.55929690102953,6.72499459401621,0.445017655282967,0.504710536348966,0.698602267321736
"7503","FBXO2",-0.533795784904769,6.69493830250994,0.443395640564637,0.505488061288341,0.699544947584139
"7504","HDLBP",-0.408110798978796,7.45030723023259,0.443315942483955,0.50552631805387,0.699544947584139
"7505","PCMTD2",-0.499972406488367,6.89289702111348,0.443032453883722,0.50566243881998,0.69964007524406
"7506","XPO6",-0.38757991068939,7.45441704403199,0.442548203899457,0.505895103222461,0.699868738590732
"7507","FBXO15",-0.836779993987823,5.99480221392347,0.440661846939864,0.5068031829175,0.701031604024953
"7508","INSM1",-1.12787604923767,5.52499063273888,0.439887543921547,0.507176738109497,0.701216990279915
"7509","NUDCD2",-0.81789955350162,6.05672982451994,0.439870056500112,0.507185180216616,0.701216990279915
"7510","DCLRE1B",-1.12766012727341,5.49692780144369,0.439724877137721,0.507255275336728,0.701216990279915
"7511","NUDT17",-1.12756402433641,5.48536255233707,0.439653606015281,0.507289692370616,0.701216990279915
"7512","KANK4",0.956922237904148,5.47245702219482,0.439627236157462,0.507302427470103,0.701216990279915
"7513","CHRNB4",-1.12725229299478,5.45031029816617,0.439419607913644,0.507402718984775,0.701216990279915
"7514","VMO1",-1.12718367003972,5.44336546687625,0.439369779105776,0.507426793071118,0.701216990279915
"7515","C4orf36",-1.12704809005816,5.42687821558901,0.439264973775713,0.50747743470277,0.701216990279915
"7516","PABPC5",0.963774555182124,5.45460845690287,0.438907684199487,0.507650141361197,0.701362302806635
"7517","KLF13",-0.574868024778085,6.56059028721398,0.438660685935405,0.507769594540855,0.701434012200643
"7518","PMP22",0.390555354516518,6.94997668780696,0.43820048437037,0.507992286104072,0.701648297273834
"7519","DNAH17",-0.891995154239172,5.74551882251144,0.437967560328497,0.508105062171126,0.70171072823314
"7520","DPYSL5",-0.4990950937568,6.79260228330706,0.437539829194005,0.508312271369141,0.701903540677814
"7521","BTG1",0.38489035271633,7.01523769254876,0.437329555228297,0.508414189447699,0.701950929826474
"7522","GCH1",-0.810594506795205,6.07303396049894,0.436377773620193,0.508875951141063,0.70249506469673
"7523","GPR68",-1.1194106912077,5.70229039057516,0.435437026077809,0.509333070941965,0.703020326832527
"7524","GIN1",0.538617259168992,6.2960344674694,0.435316171350491,0.509391846984585,0.703020326832527
"7525","CPEB2",-0.35657676436819,7.54200394523885,0.434948969392988,0.509570502502151,0.703173434947819
"7526","ABHD4",0.762093560693115,5.65983776543466,0.434033141146056,0.510016554231808,0.703506370220585
"7527","CAND1",-0.385182431271169,7.59453085824902,0.433900696292875,0.510081116996957,0.703506370220585
"7528","UBL4A",-0.813220252094842,5.94312741098265,0.433860343833329,0.510100790379779,0.703506370220585
"7529","OARD1",-0.630883427019432,6.45016642413689,0.433855114708008,0.510103339876382,0.703506370220585
"7530","FAP",0.732151050467563,5.85772716734777,0.433625786892546,0.510215171929864,0.703506370220585
"7531","TPGS1",-0.83698033657139,5.84288674024022,0.433619443291937,0.51021826599877,0.703506370220585
"7532","NAA60",-0.819087563630644,5.90924050071752,0.433108578173053,0.510467545244434,0.703600429498459
"7533","SLC25A43",-0.475386735146518,6.75195226719479,0.433069798970932,0.510486476357167,0.703600429498459
"7534","POLRMT",-1.11546413803423,5.56421509012313,0.433063079198917,0.51048975691847,0.703600429498459
"7535","ALKBH1",-0.561632002457619,6.5149648691806,0.432365101158461,0.510830705339406,0.70397691363562
"7536","ATP13A1",-0.828165298546288,6.00797259586956,0.431677651202483,0.511166896532826,0.704324996933401
"7537","PWWP2B",-1.11281283209335,5.63542496599909,0.431532723690294,0.511237820937902,0.704324996933401
"7538","XYLB",-0.631582241320461,6.42766922537592,0.431432719672086,0.511286770693758,0.704324996933401
"7539","C22orf23",0.919686654241226,5.58101231346146,0.430853345969284,0.51157052121748,0.704622402483395
"7540","TBRG4",0.917686979787432,5.73741229932803,0.430267236961964,0.511857848277331,0.704924654709789
"7541","BEND4",0.928580082963976,5.48421380795831,0.430086840403681,0.511946340060543,0.704953029464087
"7542","CDC42EP3",-0.553819370068151,6.45482797504241,0.429162823393877,0.512400024184461,0.705484201953255
"7543","TCEA2",-0.557087270082148,6.37179706587937,0.428917235203709,0.512520723215887,0.705556832808402
"7544","DGCR8",0.503981008791014,6.57895373196584,0.428601690838541,0.512675876049366,0.705650186065898
"7545","PHLDB2",0.925111403284408,5.50886051481295,0.42850294378213,0.512724446635902,0.705650186065898
"7546","ELOVL1",0.660848643466506,5.84656279261731,0.427924467570408,0.513009141673477,0.70594843985388
"7547","SCIMP",-0.803031480127304,5.88676666006358,0.427488933171715,0.513223669774948,0.706150071146556
"7548","TEX26",-1.10512053358134,5.46439531391605,0.426979517400553,0.513474787128993,0.706361400635198
"7549","DCP2",0.423349337775442,6.84855282452762,0.426901407921983,0.513513310226802,0.706361400635198
"7550","ADCY3",-0.408849398754816,7.30832722604833,0.426733250307526,0.513596261561642,0.706381931133257
"7551","UBE2J2",-0.632812499872291,6.37058308659756,0.426183472695421,0.513867627024368,0.706661559928623
"7552","CTSO",-0.813262530184774,5.98846456105505,0.42583377915024,0.514040362643075,0.706805498634228
"7553","SLC4A3",-0.634649995912236,6.27897280030165,0.425174118718511,0.514366485875554,0.70716027927072
"7554","RFC2",0.91549627080322,5.62563289052168,0.424588220013757,0.514656445229142,0.707465253807177
"7555","ATOH8",0.896458154327924,5.74405046424828,0.424317695422574,0.514790423155537,0.707555758311991
"7556","RABL3",-0.549583706711893,6.41140686593664,0.424131224013454,0.514882808971402,0.707589079983992
"7557","SOX13",-0.654190489012481,6.05721721908526,0.42330039590998,0.515294788143754,0.707875570135171
"7558","PRKD2",0.708350820750191,6.18110951722307,0.423298970113011,0.51529549564209,0.707875570135171
"7559","RAD23A",0.531209781891509,6.41326927214737,0.423298386357674,0.515295785309299,0.707875570135171
"7560","TCF7",-0.815462953519335,5.92512735728735,0.423102181630735,0.515393160828561,0.707915685455527
"7561","BAG5",-0.627190365252419,6.30371357305709,0.422101844618054,0.515890123609103,0.708504568649243
"7562","POU3F1",-0.828111985764105,5.77467294459352,0.421907087098335,0.515986975627508,0.708518508930872
"7563","FAM118A",0.499430985781733,6.49055958133878,0.421807046767494,0.516036737581297,0.708518508930872
"7564","SPINT2",0.747655375756002,5.79027904302666,0.42162301407241,0.516128300844113,0.708550538863732
"7565","SDS",-0.656643704519625,6.01689822090522,0.420804979784957,0.516535648092691,0.709016017157237
"7566","TNRC18",-0.366357799996718,7.77795768628788,0.419796387913765,0.517038660215549,0.709578577803578
"7567","SNRPE",0.734691704235322,6.00928417890041,0.419676646612399,0.517098435415444,0.709578577803578
"7568","LPCAT3",-0.491548824718641,6.80779981189791,0.419572393137391,0.517150488907692,0.709578577803578
"7569","ANKRD44",-0.319294147703054,7.98153390239815,0.419379209759184,0.517246969143627,0.709617192176961
"7570","LYN",-0.501636441689447,6.50734339865941,0.418810272587208,0.517531292826897,0.709913466937186
"7571","TRA2B",0.330505407863466,7.63457746711843,0.418267025483697,0.517803033857942,0.710192405703456
"7572","MYH7",0.914160776584302,5.5199782226129,0.417550831206003,0.518161668609524,0.710590434078354
"7573","NIP7",0.935123587963642,5.57446577697745,0.417226798919221,0.518324071266213,0.710719286415998
"7574","TOR1AIP1",-0.634980185006043,6.38185351114971,0.416713383235988,0.51858157460655,0.710973002227279
"7575","NOD1",0.688261347478634,6.15245510081915,0.416136481270386,0.518871187726549,0.710973002227279
"7576","PUM2",-0.310102561191964,8.4489814346289,0.416127517897551,0.518875689711667,0.710973002227279
"7577","GALNT15",-0.474894561207159,6.94681938707995,0.415897796365025,0.518991094147824,0.710973002227279
"7578","POLR3H",-0.777770353953102,6.32657537366535,0.415583305790105,0.519149156923204,0.710973002227279
"7579","STAC",0.730718823699048,5.64264908858149,0.414820008866605,0.519533141875491,0.710973002227279
"7580","RPA3",0.581767823659979,6.12515671875981,0.414396660116161,0.519746327686981,0.710973002227279
"7581","EXO5",-1.08155149807286,5.58655363476105,0.413906453838314,0.519993373468725,0.710973002227279
"7582","LGR6",-1.0815219819413,5.60578536489754,0.413902713807375,0.519995259100571,0.710973002227279
"7583","SCARF2",-1.08143707922928,5.56658447058174,0.413823672718836,0.520035112495824,0.710973002227279
"7584","TFIP11",0.698328051493851,5.87342157920911,0.413742375982904,0.520076108827554,0.710973002227279
"7585","CASS4",0.904497307025888,5.68915258267492,0.413648104103807,0.520123655397135,0.710973002227279
"7586","IFI35",0.905180733141288,5.58053414211633,0.413140472944675,0.520379813854823,0.710973002227279
"7587","PEG10",-0.382881257199252,7.26944812431261,0.413108199303878,0.520396107146333,0.710973002227279
"7588","VPS16",-1.07751469538098,5.60852616053239,0.412618576031574,0.520643402987017,0.710973002227279
"7589","LBR",0.486388733775863,6.61826653594555,0.412433103034523,0.520737134652297,0.710973002227279
"7590","MAD2L1BP",-1.0768669137051,5.54137796347224,0.41224669929756,0.520831366678838,0.710973002227279
"7591","MON1B",-1.07674623235749,5.53023240722772,0.412177590950062,0.520866310424283,0.710973002227279
"7592","RPF2",-0.543194000232507,6.46752847919021,0.412014296294056,0.520948894701825,0.710973002227279
"7593","HAS3",-1.07630007043251,5.49207817861989,0.411921732477696,0.520995717983868,0.710973002227279
"7594","SLC46A3",-0.629630197872812,6.23678830849524,0.41176722492234,0.521073891972834,0.710973002227279
"7595","GCKR",-1.07597913232562,5.46734128579705,0.411738370570889,0.521088493292862,0.710973002227279
"7596","POPDC2",-1.07595713451789,5.46571694737422,0.411725781596426,0.521094863984481,0.710973002227279
"7597","FAM161B",-1.07542887852505,5.4617229874854,0.411423831331612,0.521247708114881,0.710973002227279
"7598","ABCA13",-1.075429361995,5.46138232277263,0.411423799049658,0.521247724459907,0.710973002227279
"7599","NR0B1",-1.07542897077108,5.3909887167898,0.41142376520882,0.52124774159423,0.710973002227279
"7600","TNFRSF17",-1.07542897077108,5.3909887167898,0.41142376520882,0.52124774159423,0.710973002227279
"7601","GEMIN4",-1.07542897077108,5.3909887167898,0.41142376520882,0.52124774159423,0.710973002227279
"7602","SLC16A11",-1.07542897077108,5.3909887167898,0.41142376520882,0.52124774159423,0.710973002227279
"7603","SUPT4H1",-1.07542897077108,5.3909887167898,0.41142376520882,0.52124774159423,0.710973002227279
"7604","AGGF1",-1.07542873398566,5.41515126953684,0.411423714752952,0.521247767141091,0.710973002227279
"7605","MANSC4",-1.0754290953894,5.41417161898499,0.411423706928785,0.52124777110263,0.710973002227279
"7606","PRSS36",-1.0754290953894,5.41417161898499,0.411423706928785,0.52124777110263,0.710973002227279
"7607","GCHFR",-1.07542905707333,5.40807215839267,0.411423689836103,0.521247779757013,0.710973002227279
"7608","RAD50",-1.0754290690451,5.41012280381671,0.411423684194941,0.521247782613252,0.710973002227279
"7609","LY6G5C",-1.07542909054279,5.43094180533638,0.41142365281577,0.521247798501184,0.710973002227279
"7610","ANAPC10",-1.07542908966383,5.43394571891141,0.411423632397454,0.521247808839406,0.710973002227279
"7611","HYPK",-1.07542908888876,5.4343489704017,0.411423632001358,0.521247809039958,0.710973002227279
"7612","PCDH18",-1.0754293613223,5.45726552648244,0.41142361796155,0.521247816148607,0.710973002227279
"7613","STARD6",-1.07542908090476,5.43796475325991,0.411423590749873,0.521247829926452,0.710973002227279
"7614","MRPS26",0.445411090283206,6.47591730085939,0.411236164620647,0.521342742976426,0.711009067910061
"7615","UGT8",-0.589717301749445,6.35852219711772,0.41083913195162,0.521543902145774,0.711129827662889
"7616","NFKBIZ",-0.616746226074324,6.35726037328224,0.410439727456731,0.521746401427812,0.711129827662889
"7617","GPN2",-0.811819211670481,6.03114767178579,0.410433867773196,0.521749373339255,0.711129827662889
"7618","PLCD3",-0.79484152266319,6.07567528667598,0.410402829386336,0.521765115872222,0.711129827662889
"7619","HIBADH",0.34195981677612,7.62340034159515,0.410358070664756,0.521787818776884,0.711129827662889
"7620","ABCD3",0.360747348911893,7.27807918874424,0.410250894613029,0.521842188635518,0.711129827662889
"7621","HCRTR2",-1.07377747140766,5.54128640712365,0.409592572890083,0.522176371711649,0.711373594508015
"7622","WNK3",0.387696271706753,6.86749325325397,0.409554502108252,0.522195709114882,0.711373594508015
"7623","FST",-1.07362875407582,5.52343710436929,0.409493710036222,0.522226590036075,0.711373594508015
"7624","TXK",-1.07224654318666,5.60519339465185,0.409223121397922,0.522364081811082,0.711428934998751
"7625","EIF4A3",0.905984018221518,5.64902337468345,0.409125269854511,0.522413818008786,0.711428934998751
"7626","SP8",-1.07268284318257,5.43234302051022,0.408865224532369,0.52254603516101,0.711428934998751
"7627","SCRN1",-0.539069742086898,6.69434417985192,0.408800879509647,0.522578759814458,0.711428934998751
"7628","AKIRIN1",-0.486847788624883,6.72630335266849,0.408739899941422,0.522609776210562,0.711428934998751
"7629","DMRTA2",-1.07072339744062,5.40879570444107,0.408264830708029,0.522851525132617,0.711452095776856
"7630","MYBL2",-1.07072339744062,5.40879570444107,0.408264830708029,0.522851525132617,0.711452095776856
"7631","FBXO48",-1.07072453378582,5.43271165047997,0.408264765720788,0.522851558216283,0.711452095776856
"7632","SCLT1",-0.310344801027407,8.55654893753199,0.40816795441966,0.522900846973128,0.711452095776856
"7633","CFL2",-0.804277694542259,5.93599632487845,0.407497940983994,0.523242191286836,0.711823256166972
"7634","BCL7C",-0.621394391718503,6.4381345261011,0.407211433531569,0.523388275636782,0.711928720750896
"7635","SERPINF1",-1.06920537920582,5.51189934745541,0.406961724788155,0.523515656064231,0.71200871939371
"7636","CHD4",-1.06901195404759,5.46146051039641,0.406794669553003,0.52360090431409,0.712031402618846
"7637","ABHD17A",-0.622686500722007,6.49719506453716,0.40630272639917,0.523852085899844,0.712279698832523
"7638","FBXL12",-0.775443890683719,6.01652499611621,0.405840216857146,0.524088434071404,0.71250776373363
"7639","EPHA3",0.58890153419427,6.15718206221823,0.405603821839,0.524209308013334,0.712578800158457
"7640","ADAMTS7",0.894847983047299,5.57255557688528,0.403313309671746,0.525383067633859,0.714080860511779
"7641","PRRG3",-1.06100777327171,5.61257480530874,0.402549513101938,0.525775510850882,0.714520730882811
"7642","TRIB2",0.609769894463243,5.97266991346164,0.402202991927308,0.525953727713184,0.714669393951021
"7643","ING2",0.717564677005612,5.78590765396698,0.402057087044811,0.526028799232709,0.714677881883089
"7644","ARMC6",-0.823906310402546,5.75174215472694,0.401551577424574,0.526289043702524,0.714869039654089
"7645","GALE",-1.05891789173626,5.71271095102091,0.401516355800517,0.526307184914822,0.714869039654089
"7646","IFT52",-0.537422133446241,6.67691755269282,0.400579145172944,0.52679031369966,0.715386334225242
"7647","NUP37",0.604221642910257,6.01870341888286,0.400510330989485,0.526825818357129,0.715386334225242
"7648","FANCL",0.379123202983711,6.98810920428089,0.400214903343363,0.526978292714721,0.715424578886454
"7649","ZFAND2A",-0.782515683754622,5.91801759351853,0.400188785706589,0.526991776184754,0.715424578886454
"7650","EXOC7",-0.430497452194781,7.08334339060874,0.399787902774362,0.527198813018256,0.715608563096668
"7651","HSDL1",-0.76761699349758,6.07967136326108,0.399659552279612,0.527265130609843,0.715608563096668
"7652","FGF7",0.883936558597135,5.53114141822014,0.399394004066569,0.527402384408497,0.715637718238415
"7653","GNPAT",-0.618591932950441,6.351814061243,0.399351330557352,0.527424447002946,0.715637718238415
"7654","F3",-0.417393154626456,7.4735276933898,0.398866326587697,0.527675314465523,0.715884565640187
"7655","TRIM62",0.70648822414062,5.87954837184687,0.398493672827325,0.527868213965916,0.716052715064934
"7656","C7orf50",-0.444752296333154,6.95241205591799,0.397920610897552,0.528165098487808,0.716361857719096
"7657","CPNE2",-0.643920208791579,6.08652241684731,0.397386892036573,0.528441869557084,0.716629849532107
"7658","ANKRD55",0.879200473849547,5.61819219406144,0.397273487215159,0.528500711451933,0.716629849532107
"7659","SOX11",0.76179637183499,5.65757832424861,0.397030127435365,0.528627022164582,0.716707533379947
"7660","TCEAL1",-0.798661221022494,6.02011457865568,0.396652178587371,0.528823295722476,0.716880039527701
"7661","PWWP2A",-0.38430608251268,7.50715770979927,0.396189769551465,0.529063608226754,0.716895084745953
"7662","PIK3CD",0.752114427555262,5.7615218650666,0.395996075636578,0.529164328529066,0.716895084745953
"7663","FSCN1",0.490405107219542,6.20345892911328,0.395596846610767,0.529372035049369,0.716895084745953
"7664","PI4K2B",0.89926289321209,5.48727083901429,0.395116909455859,0.529621925212306,0.716895084745953
"7665","TNFAIP8",-1.04651847735787,5.60237431664066,0.394799374395976,0.529787373453557,0.716895084745953
"7666","MRPS25",-0.41056615740556,7.04929835054006,0.394409652500746,0.529990560764877,0.716895084745953
"7667","TRAPPC1",-1.04588007938919,5.51563716254761,0.394386681884441,0.530002541205624,0.716895084745953
"7668","GMPPB",-1.0458626671211,5.51355690784303,0.394375513597174,0.530008366257924,0.716895084745953
"7669","OCEL1",-1.04571991259662,5.49718472398008,0.394284216356925,0.530055988543973,0.716895084745953
"7670","SLC6A4",-1.04564220663088,5.48843631548634,0.394233206560898,0.53008259952054,0.716895084745953
"7671","B3GNT9",-1.04547059147634,5.47022334490548,0.394122517568277,0.530140352414611,0.716895084745953
"7672","C6orf132",-1.04541251748586,5.46430562450277,0.394084923595912,0.53015996995163,0.716895084745953
"7673","PRX",-1.04536736676862,5.45979109609473,0.394056022723081,0.530175052084458,0.716895084745953
"7674","TTC39A",-1.04533060113541,5.45616526916126,0.394032283321112,0.530187441242574,0.716895084745953
"7675","LRP3",-0.618755670209721,6.36309212847809,0.3940316445382,0.530187774618838,0.716895084745953
"7676","RBPMS2",-1.04526922717547,5.45046895291814,0.393994459373203,0.53020718194155,0.716895084745953
"7677","MCHR1",-1.04504289186427,5.44102777740966,0.393846946530566,0.530284183001515,0.716895084745953
"7678","COL1A1",-1.04504288378609,5.41741691559347,0.393846939678473,0.530284186578744,0.716895084745953
"7679","HSD17B8",-1.04503888207367,5.43772778078084,0.393846921019469,0.530284196319934,0.716895084745953
"7680","FOXP3",-1.04503602886881,5.43406825198915,0.393846911547707,0.530284201264798,0.716895084745953
"7681","FOXJ1",-1.04503602886881,5.43406825198915,0.393846911547707,0.530284201264798,0.716895084745953
"7682","USP43",0.955660741050552,5.55835357750351,0.393636860693603,0.530393881595137,0.71694749906031
"7683","GLYCTK",-1.04445282555356,5.48261642254372,0.39341744029422,0.530508497895811,0.71694749906031
"7684","TRIM45",-1.04440412546865,5.46978655603314,0.393376090476169,0.530530102347787,0.71694749906031
"7685","CD27",-1.044236495157,5.45082171891888,0.393233678430965,0.530604521899763,0.716954763227995
"7686","CAPN7",-0.373366769518791,7.57992542546851,0.392931888188548,0.530762288990505,0.71707463035095
"7687","SRP72",-0.484214810371197,6.80320292015176,0.392514485466279,0.53098063403263,0.717276298139044
"7688","DIS3",-0.596001857526572,6.56327374793953,0.392137984932719,0.531177721697225,0.717449201626429
"7689","VEGFA",0.442589360331415,6.97624613300494,0.391614674078157,0.531451879405466,0.71770610915192
"7690","UROS",-0.539794007440733,6.63772146930008,0.391511118657571,0.531506161342283,0.71770610915192
"7691","CCDC134",0.713346740665538,5.77588963686982,0.391333236021108,0.531599427624894,0.717711002178099
"7692","ZXDC",-0.370622021937399,7.71883151153687,0.391240582231269,0.531648018947798,0.717711002178099
"7693","SH3GL1",-0.444830367800248,7.04442922632645,0.390670434904381,0.531947203122448,0.717995926838296
"7694","PER2",-0.529540098123336,6.56259693937294,0.390574895134426,0.531997367208576,0.717995926838296
"7695","ZBTB40",-0.517699487662498,6.51576483650649,0.390198382062941,0.532195142160066,0.718150082842631
"7696","KHK",0.861869437282221,5.66023936370819,0.390094167797558,0.5322499073148,0.718150082842631
"7697","PPM1G",-0.603391820490521,6.39773829449981,0.389923795644137,0.532339460699176,0.718177596453196
"7698","SLC16A14",0.490319048166126,6.42453433973426,0.389667047305289,0.532474467718435,0.71825866296093
"7699","RASIP1",-1.03697497532038,5.50529350971148,0.38939926348307,0.532615343437569,0.71825866296093
"7700","PCDHB7",-1.03695794939051,5.50029021659039,0.389385010723812,0.532622843415722,0.71825866296093
"7701","ERAP1",-0.535749566938857,6.4989040530731,0.389193914092393,0.532723419250275,0.71825866296093
"7702","NEURL4",-1.0366825428701,5.4532936978231,0.38915216088675,0.532745398894943,0.71825866296093
"7703","KCNN2",-0.371377979473887,7.43121671445801,0.388953137194989,0.532850191093165,0.718306683670184
"7704","IRF9",-1.03588871367357,5.5048840012879,0.388733343699449,0.532965962522128,0.718369490502308
"7705","FASTK",0.675946519605415,5.91754091317716,0.388209050925905,0.533242305930119,0.718648683293751
"7706","TMEM44",-0.610736627807986,6.43716258784672,0.388033349151026,0.533334972499994,0.718680295151822
"7707","MFSD5",0.717788496899078,5.68500894375595,0.387821012284673,0.533446999589457,0.718704712239855
"7708","MRPS10",-0.769974451421366,5.9868388620648,0.387736654371356,0.533491517906857,0.718704712239855
"7709","SSR3",-0.593938206863853,6.42464211074647,0.386716587707006,0.534030371705165,0.718840091015889
"7710","NDUFAF1",-0.791542234775257,5.9360127807165,0.386574543847051,0.534105485032214,0.718840091015889
"7711","ZMYM1",-0.538856371537388,6.28699839761388,0.386549204364808,0.534118886656835,0.718840091015889
"7712","STAG1",0.274285009434295,8.94737518017651,0.38643766129829,0.534177887145018,0.718840091015889
"7713","ADCY7",0.875633164396693,5.56725468851993,0.386271155104807,0.534265982240765,0.718840091015889
"7714","SLC19A1",-0.764936605025894,6.09561854235625,0.386191508757194,0.53430813083676,0.718840091015889
"7715","CDKN2AIPNL",0.605624581605511,5.93723873355609,0.386138920341271,0.534335963763035,0.718840091015889
"7716","RHOF",-1.03031165478598,5.5572927490021,0.385888023708867,0.53446878940208,0.718840091015889
"7717","PRAM1",-1.03030539259019,5.55506543027657,0.385882843497706,0.53447153245622,0.718840091015889
"7718","GPR153",-1.03020508001494,5.52177882165967,0.385799021587152,0.534515921846418,0.718840091015889
"7719","FAM83F",-1.0301275623821,5.49823924099416,0.385734398451346,0.534550148744693,0.718840091015889
"7720","KCNJ16",-1.03012723495349,5.49814015901775,0.385734134148332,0.534550288737893,0.718840091015889
"7721","ZNF628",-1.03012723495349,5.49814015901775,0.385734134148332,0.534550288737893,0.718840091015889
"7722","TNNC2",-1.03010278276759,5.49106544259557,0.385713592205327,0.534561169378341,0.718840091015889
"7723","ACTA1",-1.02986171053598,5.41981580782749,0.385512466265018,0.534667722825177,0.718890280178252
"7724","DEPDC1B",0.4644099177896,6.46782810972026,0.384614756195905,0.535143785922798,0.719437218154109
"7725","KRT10",-0.763608795681044,6.07173392828007,0.384375979320686,0.535270540798247,0.719514471928673
"7726","OMG",-0.516661345847128,6.56408233146467,0.383213246018203,0.535888558566677,0.720167536153129
"7727","EMC7",-0.593013358612541,6.25505748657361,0.383200982195285,0.535895083961405,0.720167536153129
"7728","SFT2D3",0.869573270020182,5.54261703620234,0.382831643741959,0.53609167107094,0.720338497981449
"7729","MET",-0.766074890938431,5.81200567973541,0.382282930510293,0.536383975930941,0.720509213902082
"7730","CCDC62",-0.611542422001436,6.30642347527697,0.382196693119138,0.536429941791654,0.720509213902082
"7731","PGD",-0.604582893995773,6.19941132330156,0.382090617889926,0.536486491357992,0.720509213902082
"7732","KCNA2",-0.466669484146245,6.79895569502134,0.382072281912062,0.536496267516458,0.720509213902082
"7733","BAK1",-1.02236080176929,5.46090678275382,0.381537176027728,0.536781711788315,0.720782205307006
"7734","KLB",-1.02223294149469,5.42230056715983,0.381431034276159,0.536838364391794,0.720782205307006
"7735","ERICH2",0.901118166836325,5.61657366956887,0.380451530910807,0.537361683685795,0.721387916841714
"7736","NFXL1",0.418175757317025,6.65552689108805,0.380326706619813,0.537428440358965,0.721387916841714
"7737","MALSU1",-0.615285681164996,6.35163359089085,0.379976435813917,0.537615847770677,0.721458050172233
"7738","ZRANB3",-0.328267061787694,7.90199643065239,0.37996934122577,0.537619644860626,0.721458050172233
"7739","PRPF31",-0.600539941016579,6.24792399083544,0.379264016770878,0.537997385500318,0.721861221322845
"7740","LAMTOR2",-0.797868099475998,5.77728445005271,0.379148839677326,0.538059115277236,0.721861221322845
"7741","C19orf54",0.901783129241196,5.52244338565928,0.378339816516926,0.538493080319046,0.722290013905641
"7742","XIAP",-0.455005877290315,7.15898066397828,0.37829368732331,0.538517843572561,0.722290013905641
"7743","ARMCX3",-0.466821294234666,6.69772697501801,0.377741622480896,0.538814366761022,0.722594392928639
"7744","ZNRF2",-0.380498715031747,7.08971448589385,0.376520634890523,0.539471241144945,0.723381891535267
"7745","SRD5A1",0.562511098978204,6.24348331655633,0.375633730806761,0.539949303122101,0.723929446561639
"7746","S100A10",0.51833353186794,6.01627240575623,0.37521469214551,0.540175444852507,0.724139145281233
"7747","GHDC",0.871150863661479,5.50764644772102,0.374940767351171,0.540323367164447,0.724243945351183
"7748","ZNF512",0.45689067937631,6.43994299131075,0.374392363473996,0.540619734502622,0.724459542398753
"7749","CCDC126",-0.787270494379836,5.90054629299743,0.374292316428281,0.540673833903346,0.724459542398753
"7750","ARF4",-0.518177783975984,6.45051105240786,0.374255925460169,0.540693514405849,0.724459542398753
"7751","CTDSP1",0.853412752894683,5.69363506797747,0.373638402011955,0.541027676243153,0.724813751788015
"7752","TYK2",-0.743774956588804,6.18590090340016,0.373299951090209,0.541210983896674,0.72496579679864
"7753","ELK3",-0.619211739577969,6.21865763826875,0.372120283910395,0.541850794118025,0.725729220446481
